movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"595","Gary Trousdale,Kirk Wise","25000000","451291298","84","Dark Fantasy,Fairy Tale,Fantasy Epic,Hand-Drawn Animation,Romantic Epic,Animation,Family,Fantasy,Musical,Romance","Красавица и чудовище"
"594","William Cottrell,David Hand,Wilfred Jackson","1499000","184960747","83","Fairy Tale,Hand-Drawn Animation,Adventure,Animation,Family,Fantasy,Musical,Romance","Белоснежка и семь гномов"
"593","Jonathan Demme","19000000","272742922","118","Police Procedural,Psychological Drama,Psychological Horror,Psychological Thriller,Serial Killer,Slasher Horror,Crime,Drama,Horror,Thriller","Молчание ягнят"
"592","Tim Burton","35000000","411569241","126","Action Epic,Superhero,Tragedy,Urban Adventure,Action,Adventure","Бэтмен"
"590","Kevin Costner","22000000","424208848","181","Costume Drama,Epic,Period Drama,Western Epic,Adventure,Drama,Western","Танцующий с волками"
"589","James Cameron","102000000","517778573","137","Action Epic,Artificial Intelligence,Cyberpunk,Dystopian Sci-Fi,Sci-Fi Epic,Time Travel,Action,Adventure,Sci-Fi","Терминатор 2: Судный день"
"588","Ron Clements,John Musker","28000000","504050219","90","Desert Adventure,Fairy Tale,Feel-Good Romance,Hand-Drawn Animation,Pop Musical,Adventure,Animation,Comedy,Family,Fantasy","Аладдин"
"587","Jerry Zucker","22000000","505703557","126","Feel-Good Romance,Drama,Fantasy,Romance,Thriller","Привидение"
"586","Chris Columbus","18000000","476684675","103","High-Concept Comedy,Holiday Comedy,Holiday Family,Slapstick,Comedy,Family,Holiday","Один дома"
"585","Betty Thomas","12000000","46576136","90","Parody,Satire,Slapstick,Comedy","Семейка Брэди"
"583","Nanni Moretti","0","173696","100","Biography,Comedy,Drama","Дорогой дневник"
"581","Rob Epstein,Jeffrey Friedman","0","1400591","102","Documentary,History","Целлулоидный шкаф"
"580","Michael Austin","0","3062530","97","Feel-Good Romance,Comedy,Drama,History,Mystery,Romance","Принцесса Карабу"
"579","Ricky Tognazzi","0","147107","96","True Crime,Action,Crime,Drama,Thriller","Охрана"
"577","George Miller","0","16820893","95","Animal Adventure,Adventure,Drama,Family","Андре"
"575","Penelope Spheeris","23000000","67308282","82","Comedy,Family,Romance","Маленькие негодяи"
"574","David O. Russell","200000","1359736","100","Dark Comedy,Comedy,Drama","Раскрепощение"
"573","Lina Wertmüller","0","1113435","100","Comedy","Я надеюсь, что выкарабкаюсь"
"569","Andrew Scheinman","0","12267790","119","Baseball,Comedy,Family,Sport","Маленькая большая лига"
"568","Gurinder Chadha","0","740827","101","Adventure,Comedy,Drama","Бхаджи на пляже"
"567","Pedro Almodóvar","0","2020357","114","Dark Comedy,Comedy","Кика"
"564","Dennis Hopper","0","1596687","102","Action,Comedy,Drama,Romance","Конвоиры"
"563","Claude Berri","164000000","0","160","Period Drama,Drama,Romance","Жерминаль"
"562","Todd Solondz","800000","4569882","88","Coming-of-Age,Dark Comedy,Satire,Teen Comedy,Teen Drama,Tragedy,Comedy,Drama","Добро пожаловать в кукольный дом"
"558","Pixote Hunt,Joe Johnston","27000000","13670688","80","Fairy Tale,Hand-Drawn Animation,Quest,Swashbuckler,Sword & Sorcery,Adventure,Animation,Comedy,Family,Fantasy","Повелитель страниц"
"556","Chris Hegedus,D.A. Pennebaker","0","901668","96","Political Documentary,Documentary,History","Военная комната"
"555","Tony Scott","13000000","13093107","119","Dark Romance,Drug Crime,Crime,Drama,Romance,Thriller","Настоящая любовь"
"553","George P. Cosmatos","25000000","56505065","130","Period Drama,Western Epic,Biography,Drama,History,Western","Тумстоун: Легенда дикого запада"
"552","Stephen Herek","30000000","53898845","105","Swashbuckler,Action,Adventure,Romance","Три мушкетера"
"551","Henry Selick","18000000","107800040","76","Dark Fantasy,Holiday Animation,Holiday Family,Stop Motion Animation,Supernatural Fantasy,Animation,Family,Fantasy,Holiday,Musical","Кошмар перед Рождеством"
"550","Andrew Fleming","0","14815317","93","Comedy,Drama,Romance","Трое"
"549","François Girard","0","1319521","98","Biography,Drama,Music","Тридцать две истории о Гленне Гульде"
"548","Deran Sarafian","50000000","16487349","102","Action,Mystery,Romance,Thriller","Скорость падения"
"547","Ernest R. Dickerson","7400000","7727256","96","Dark Comedy,Survival,Action,Adventure,Crime,Drama,Thriller","Игра на выживание"
"546","Annabel Jankel,Rocky Morton","48000000","20928292","104","Adventure Epic,Buddy Comedy,Cyberpunk,Dark Fantasy,Dinosaur Adventure,Fantasy Epic,High-Concept Comedy,Quest,Sci-Fi Epic,Slapstick","Супербратья Марио"
"544","Rowdy Herrington","30000000","24107867","102","Action,Crime,Mystery,Thriller","На расстоянии удара"
"543","Thomas Schlamme","20000000","11585483","93","Dark Comedy,Romantic Comedy,Comedy,Romance","Я женился на убийце с топором"
"542","Steve Rash","8000000","36448400","95","Comedy,Drama,Romance","Зятёк"
"541","Ridley Scott","28000000","41759489","117","Artificial Intelligence,Cyber Thriller,Cyberpunk,Dystopian Sci-Fi,Action,Drama,Sci-Fi,Thriller","Бегущий по лезвию"
"540","Phillip Noyce","40000000","116300000","107","Erotic Thriller,Drama,Thriller","Щепка"
"539","Nora Ephron","21000000","227927165","105","Feel-Good Romance,Romantic Comedy,Romantic Epic,Comedy,Drama,Romance","Неспящие в Сиэтле"
"538","Fred Schepisi","12000000","6405918","112","Satire,Comedy,Drama,Mystery","Шесть степеней отчуждения"
"537","John Duigan","0","7770731","98","Comedy,Drama,Romance","Сирены"
"536","Gillies MacKinnon","0","3430583","106","Comedy,Drama","Поворот судьбы"
"535","Robert Altman","12000000","6110979","188","Dark Comedy,Satire,Tragedy,Comedy,Drama","Короткий монтаж"
"534","Richard Attenborough","22000000","25842377","131","Biography,Drama,Romance","Страна теней"
"533","Russell Mulcahy","25000000","48063435","108","Superhero,Action,Adventure,Crime,Fantasy,Mystery,Thriller","Тень"
"532","John Waters","13000000","7823437","95","Dark Comedy,Parody,Satire,Serial Killer,Slapstick,Comedy,Crime,Thriller","Мамочка-маньячка-убийца"
"531","Agnieszka Holland","18000000","31181347","101","Costume Drama,Period Drama,Drama,Family,Fantasy","Таинственный сад"
"529","Steven Zaillian","12000000","7266383","109","Biography,Drama,Sport","Выбор игры"
"528","Michael Ritchie","0","2694234","101","Baseball,Comedy,Drama,Sport","Скаут"
"527","Steven Spielberg","22000000","322161245","195","Docudrama,Epic,Historical Epic,Period Drama,Prison Drama,Tragedy,Biography,Drama,History","Список Шиндлера"
"526","Cyril Collard","0","662341","126","Biography,Crime,Drama,Romance","Дикие ночи"
"524","David Anspaugh","0","22881563","114","Coming-of-Age,Docudrama,Football,Period Drama,Biography,Drama,Sport","Руди"
"523","Victor Nunez","800000","1001437","114","Drama,Romance","Руби в раю"
"522","Geoffrey Wright","0","175526","94","Crime,Drama,Thriller","Скины"
"521","Peter Medak","11500000","3275585","110","Dark Comedy,Crime,Drama,Romance","Ромео истекает кровью"
"520","Mel Brooks","20000000","35739755","104","Parody,Satire,Slapstick,Adventure,Comedy,Musical,Romance","Робин Гуд: Мужчины в трико"
"519","Fred Dekker","22000000","10696210","104","Cyberpunk,Superhero,Action,Crime,Sci-Fi,Thriller","Робокоп 3"
"518","Alan Parker","25000000","6562513","118","Parody,Satire,Comedy,Drama","Дорога на Вэлвилл"
"517","Philip Kaufman","35000000","107198790","125","Police Procedural,Action,Crime,Drama,Mystery,Thriller","Восходящее солнце"
"516","Penny Marshall","40000000","24332324","128","Comedy,Drama","Чeловек эпохи Bозрождения"
"515","James Ivory","15000000","23240144","134","Period Drama,Drama,Romance","На исходе дня"
"514","Ted Demme","11000000","11439193","97","Dark Comedy,Comedy,Crime,Drama","Осторожно, заложник!"
"513","Mel Smith","15000000","1316865","108","Parody,Whodunnit,Comedy,Crime,Drama,Musical,Mystery,Romance","Убийства на радио"
"512","Stuart Orme","0","8647042","109","Horror,Sci-Fi,Thriller","Кукловоды"
"511","David S. Ward","15000000","23032565","112","Football,Action,Drama,Romance,Sport","Программа"
"510","John Singleton","14000000","27515786","109","Drama,Romance","Поэтичная Джастис"
"509","Jane Campion","7000000","40185556","121","Period Drama,Steamy Romance,Drama,Music,Romance","Пианино"
"508","Jonathan Demme","26000000","206678440","125","Legal Drama,Drama","Филадельфия"
"507","Clint Eastwood","30000000","135130999","138","Period Drama,Road Trip,Tragedy,Crime,Drama,Thriller","Совершенный мир"
"506","Sally Potter","4000000","5409423","94","Period Drama,Biography,Drama,Fantasy,Romance","Орландо"
"505","Rob Reiner","40000000","7182747","87","Dark Comedy,Globetrotting Adventure,Satire,Adventure,Comedy,Drama,Family,Fantasy","Норт"
"504","Martin Campbell","20000000","15339030","118","Action,Drama,Sci-Fi,Thriller","Побег невозможен"
"502","Christopher Cain","12000000","15876353","107","Action,Drama,Family,Romance,Sport","Парень-каратист 4"
"501","Mike Leigh","0","1797195","131","Dark Comedy,Comedy,Drama","Обнаженная"
"500","Chris Columbus","25000000","441286195","125","High-Concept Comedy,Comedy,Drama","Миссис Даутфайр"
"499","Anthony Minghella","13000000","3125424","98","Romantic Comedy,Comedy,Romance","Мистер Прекрасный"
"497","Kenneth Branagh","11000000","22549338","111","Romantic Comedy,Comedy,Drama,Romance","Много шума из ничего"
"496","Tom Noonan","120000","141","91","Comedy,Drama,Romance,Thriller","Что случилось тогда..."
"495","Nagisa Ôshima","0","266","109","Tragedy,Drama,Romance","Ai no korîda"
"494","Stuart Baird","55000000","121969216","133","Action,Adventure,Thriller","Приказано уничтожить"
"493","Albert Hughes,Allen Hughes","3500000","27912072","97","Dark Comedy,Teen Drama,Crime,Drama,Thriller","Угроза для общества"
"492","Woody Allen","13500000","11330911","104","Dark Comedy,Comedy,Mystery","Загадочное убийство в Манхэттэне"
"491","Mel Gibson","20000000","24760338","115","Drama","Чeловек без лица"
"490","Harold Becker","20000000","46405336","107","Crime,Mystery,Thriller","Готова на всё"
"489","Richard Benjamin","22000000","104942695","111","Comedy","Сделано в Америке"
"488","David Cronenberg","0","1498795","101","Period Drama,Drama,Romance","М. Баттерфляй"
"487","Simon Wincer","36000000","16821273","98","Comedy,Western","Джек - молния"
"486","James Lapine","0","12440858","91","Comedy,Family","Жизнь с Майки"
"485","John McTiernan","85000000","137298489","130","High-Concept Comedy,One-Person Army Action,Parody,Satire,Urban Adventure,Action,Adventure,Comedy,Fantasy","Последний киногерой"
"484","Daniel Petrie","0","9994609","94","Animal Adventure,Coming-of-Age,Adventure,Family","Лесси"
"482","Roger Avary","1500000","418961","96","Crime,Drama,Thriller","Убить Зои"
"481","Dominic Sena","9000000","2395231","117","Dark Comedy,Road Trip,Serial Killer,Crime,Drama,Thriller","Калифорния"
"480","Steven Spielberg","63000000","1104379926","127","Dinosaur Adventure,Jungle Adventure,Action,Adventure,Sci-Fi,Thriller","Парк юрского периода"
"479","Stephen Hopkins","21000000","12526677","110","Action,Crime,Drama,Thriller","Ночь страшного суда"
"478","Barry Levinson","30000000","3783003","112","Comedy,Crime,Drama","Джимми-Голливуд"
"477","Brian Gibson","15000000","39100956","118","Biography,Drama,Music","На что способна любовь"
"476","Matty Rich","8000000","8880705","110","Comedy,Drama,Romance","Чернильница"
"475","Jim Sheridan","13000000","65796862","133","Docudrama,Legal Drama,Period Drama,Prison Drama,Tragedy,True Crime,Biography,Crime,Drama","Во имя отца"
"474","Wolfgang Petersen","40000000","176997168","128","Conspiracy Thriller,Political Thriller,Action,Crime,Drama,Thriller","На линии огня"
"473","Daniel Petrie Jr.","0","28881266","91","Comedy,War","Армейские приключения"
"472","James L. Brooks","40000000","10424645","115","Satire,Comedy,Drama","Я сделаю все"
"471","Joel Coen,Ethan Coen","40000000","2816518","111","Satire,Workplace Drama,Comedy,Drama,Fantasy","Подручный Хадсакера"
"470","Eric Meza","0","19281235","100","Comedy,Music","Домашняя вечеринка 3"
"469","Bille August","40000000","6265311","145","Drama,Romance","Дом духов"
"468","Christopher Monger","40997769","10904930","99","Feel-Good Romance,High-Concept Comedy,Period Drama,Romantic Comedy,Comedy,Drama,Romance","Англичанин, который поднялся на холм, но спустился с горы"
"467","Julianna Lavin","0","23808","95","Comedy","Мальчишник наоборот"
"466","Jim Abrahams","25000000","133752825","86","Parody,Slapstick,Action,Comedy","Горячие головы 2"
"464","John Woo","18000000","74189677","97","Dark Comedy,Gun Fu,Action,Crime,Thriller","Трудная мишень"
"461","Rose Troche","15000","2405285","83","Comedy,Drama,Romance","Ловись, рыбка"
"460","Howard Deutch","30000000","18869594","109","Comedy,Crime,Family","Как справиться с отцом"
"459","Roger Donaldson","0","30057974","115","Action,Adventure,Crime,Drama,Thriller","Побег"
"458","Walter Hill","35000000","18635620","115","Desert Adventure,Western Epic,Drama,History,Western","Джеронимо: Американская легенда"
"457","Andrew Davis","44000000","368875760","130","Conspiracy Thriller,Action,Crime,Drama,Mystery,Thriller","Беглец"
"456","Boaz Yakin","3500000","8094616","114","Crime,Drama,Thriller","Дерзкий"
"455","Simon Wincer","20000000","153709806","112","Adventure,Drama,Family","Освободите Вилли"
"454","Sydney Pollack","42000000","270248367","154","Legal Thriller,Drama,Mystery,Thriller","Фирма"
"453","Barry Sonnenfeld","30000000","11146270","96","Comedy,Drama,Romance","Консьерж"
"452","John Irvin","0","6243722","101","Period Drama,Comedy,Crime,Drama,Mystery,Thriller","Вдовья гора"
"451","Steve Kloves","0","9709451","126","Drama,Mystery,Romance","Плоть от плоти"
"450","Alek Keshishian","0","20016254","101","Comedy,Drama","С почестями"
"449","Rusty Cundieff","999999","233824","88","Mockumentary,Parody,Satire,Comedy,Music","Страх перед черной шляпой"
"448","Peter Weir","0","6995302","122","Drama,Thriller","Бесстрашный"
"446","Kaige Chen","4000000","7447084","171","Epic,Period Drama,Political Drama,Romantic Epic,Tragic Romance,Workplace Drama,Drama,Music,Romance","Прощай, моя наложница"
"445","Carl Reiner","0","7839327","91","Parody,Comedy,Crime,Thriller","Фатальный инстинкт"
"444","Gus Van Sant","8000000","1708873","106","Comedy,Drama,Romance,Western","Даже девушки-ковбои иногда грустят"
"442","Marco Brambilla","57000000","58056466","115","Action,Sci-Fi,Thriller","Разрушитель"
"441","Richard Linklater","6900000","8259076","103","Coming-of-Age,Stoner Comedy,Teen Comedy,Comedy","Под кайфом и в смятении"
"440","Ivan Reitman","28000000","63270710","110","Romantic Comedy,Satire,Comedy,Romance","Дейв"
"438","Gregg Champion","35000000","20280016","102","Buddy Comedy,Contemporary Western,Dark Comedy,Action,Comedy,Crime,Drama","У ковбоев так принято"
"437","Michael Ritchie","0","11391093","93","Comedy,Crime,Thriller","Отвали!"
"436","Richard Rush","40000000","19726050","121","Erotic Thriller,Psychological Thriller,Steamy Romance,Whodunnit,Drama,Mystery,Romance,Thriller","Цвет ночи"
"435","Steve Barron","30000000","21274717","88","Alien Invasion,Quirky Comedy,Comedy,Sci-Fi","Яйцеголовые"
"434","Renny Harlin","70000000","255000211","113","Mountain Adventure,Action,Adventure,Thriller","Скалолаз"
"433","Mick Jackson","18000000","7355425","107","Comedy,Mystery","Стерлось из памяти"
"432","Paul Weiland","40000000","43622150","116","Comedy,Western","Городские пижоны 2: Легенда о золоте Кёрли"
"431","Brian De Palma","30000000","63848322","144","Gangster,Crime,Drama,Thriller","Путь Карлито"
"430","John Whitesell","13000000","2570550","90","Comedy,Drama","Девушка из календаря"
"429","Adam Resnick","9000000","3662459","80","Slapstick,Adventure,Comedy,Romance","Юнга"
"428","Robert De Niro","22000000","17287898","121","Period Drama,True Crime,Crime,Drama","Бронкская история"
"427","Jennifer Lynch","0","1796389","107","Erotic Thriller,Drama,Mystery,Romance,Thriller","Елена в ящике"
"426","Abel Ferrara","13000000","428868","87","Body Horror,Horror,Sci-Fi","Похитители тел"
"425","Tony Richardson","16000000","3359465","101","Drama,Romance","Голубое небо"
"424","William Friedkin","0","23070663","108","Basketball,Drama,Sport","Азартная игра"
"423","Stephen Hopkins","28000000","30156002","121","Cop Drama,Dark Comedy,Psychological Thriller,Action,Crime,Drama,Thriller","Взорванная жизнь"
"422","Michael Apted","11000000","16696219","106","Crime,Drama,Mystery,Thriller","Мгновение ока"
"421","Caroline Thompson","0","4630377","88","Animal Adventure,Coming-of-Age,Costume Drama,Period Drama,Adventure,Drama,Family,Romance","Чeрный красавец"
"420","John Landis","50000000","119208989","104","Buddy Cop,Action,Comedy,Crime,Thriller","Полицейский из Беверли-Хиллз 3"
"419","Penelope Spheeris","25000000","57405220","92","Comedy,Family","Деревенщина из Беверли-Хиллз"
"418","Bill Forsyth","40000000","1519366","122","Comedy,Drama","Быть человеком"
"417","Whit Stillman","3200000","7266973","101","Dark Comedy,Comedy,Drama,Romance","Барселона"
"416","Jonathan Kaplan","25000000","15240435","99","Action,Adventure,Drama,Romance,Western","Плохие девчонки"
"415","John Badham","0","20208496","108","Comedy,Crime","Слежка 2: Снова в засаде"
"414","Paul Michael Glaser","17080000","21011318","107","Basketball,Comedy,Family,Sport","Непобедимый дикарь"
"413","Michael Lehmann","0","5751882","92","Comedy,Crime,Music","Пустоголовые"
"412","Martin Scorsese","34000000","32255953","139","Period Drama,Drama,Romance","Эпоха невинности"
"410","Barry Sonnenfeld","47000000","48919043","94","Dark Comedy,Satire,Supernatural Fantasy,Comedy,Fantasy","Ценности семейки Аддамс"
"409","Jeff Pollack","3500000","16192320","96","Basketball,Crime,Drama,Sport,Thriller","Над кольцом"
"408","John G. Avildsen","7000000","19623396","105","Contemporary Western,Biography,Drama,Sport,Western","8 секунд"
"407","John Carpenter","8000000","8926413","95","Supernatural Horror,Drama,Fantasy,Horror,Mystery,Thriller","В пасти безумия"
"406","Michael Corrente","80000","514775","97","Crime,Drama","Федерал Хилл"
"405","Andrew Morahan","26000000","12303080","99","Dark Fantasy,Action,Fantasy,Romance,Sci-Fi","Горец 3: Последнее измерение"
"393","Steven E. de Souza","35000000","99433436","102","Martial Arts,Action,Adventure,Comedy,Thriller","Уличный боец"
"391","Doug McHenry","7000000","20851521","119","Crime,Drama,Romance","Узы братства"
"390","Russ Meyer","45000","0","83","B-Action,Dark Comedy,Action,Comedy","Faster, Pussycat! Kill! Kill!"
"389","Yves Angelo","0","464284","110","Period Drama,Drama,History,Romance,War","Полковник Шабер"
"388","Robert Lee King,Raoul O'Connell,Brian Sloan","0","0","91","Drama","Boys Life: Three Stories of Love, Lust, and Liberation"
"387","Keenen Ivory Wayans","10000000","29392418","100","Action,Comedy,Crime","Пропавшие миллионы"
"386","Jefery Levy","0","63513","96","Dark Comedy,Satire,Comedy,Drama","Японский городовой"
"385","Suri Krishnamma","0","920916","99","Comedy,Drama","Любовь без имени"
"384","Damian Harris","15000000","3674841","108","Crime,Drama,Thriller","Плохая компания"
"383","Lawrence Kasdan","63000000","25052000","191","Epic,Period Drama,Tragedy,Western Epic,Adventure,Biography,Drama,Western","Уайатт Эрп"
"382","Mike Nichols","70000000","131002597","125","Dark Romance,Werewolf Horror,Drama,Horror,Romance,Thriller","Волк"
"381","Luis Mandoki","0","50021959","126","Drama,Romance","Когда мужчина любит женщину"
"380","James Cameron","115000000","378882411","141","High-Concept Comedy,One-Person Army Action,Spy,Action,Comedy,Thriller","Правдивая ложь"
"379","Peter Hyams","27000000","101646581","99","Superhero,Time Travel,Action,Crime,Sci-Fi,Thriller","Патруль времени"
"378","Ron Underwood","38000000","20667959","99","Romantic Comedy,Comedy,Romance","Без слов"
"377","Jan de Bont","30000000","350448145","116","Car Action,Urban Adventure,Action,Adventure,Thriller","Скорость"
"376","Curtis Hanson","45000000","94216343","111","Adventure,Crime,Thriller","Дикая река"
"374","Donald Petrie","40000000","38087756","95","Slapstick,Comedy,Family","Богатенький Ричи"
"373","John Dahl","8000000","2502551","98","Dark Comedy,Crime,Drama,Thriller","Придорожное заведение"
"372","Ben Stiller","11500000","33351557","99","Coming-of-Age,Romantic Comedy,Comedy,Drama,Romance","Реальность кусается"
"371","Ron Howard","6000000","48424341","112","Satire,Workplace Drama,Comedy,Drama","Газета"
"370","Peter Segal","30000000","51132598","83","Dark Comedy,Parody,Slapstick,Comedy,Crime","Голый пистолет 33 1/3: Последний выпад"
"369","Alan Rudolph","7000000","2144667","125","Biography,Drama","Миссис Паркер и порочный круг"
"368","Richard Donner","75000000","183031272","127","Satire,Action,Adventure,Comedy,Western","Мэверик"
"367","Chuck Russell","23000000","351583407","101","High-Concept Comedy,Slapstick,Superhero,Comedy,Crime,Fantasy","Маска"
"366","Wes Craven","8000000","19721741","112","Dark Fantasy,Psychological Horror,Psychological Thriller,Slasher Horror,Supernatural Fantasy,Supernatural Horror,Fantasy,Horror,Mystery,Thriller","Кошмар на улице Вязов 7: Новый кошмар"
"365","Bernardo Bertolucci","35000000","4885392","123","Drama","Маленький Будда"
"364","Roger Allers,Rob Minkoff","45000000","979161373","88","Animal Adventure,Coming-of-Age,Hand-Drawn Animation,Jungle Adventure,Adventure,Animation,Drama,Family,Fantasy,Musical","Король лев"
"363","Ray Müller","0","449707","183","Biography,Documentary,History","Прекрасная и ужасная жизнь Лени Рифеншталь"
"362","Stephen Sommers","27000000","52389402","111","Jungle Adventure,Adventure,Family,Fantasy,Romance","Книга джунглей"
"361","Andrew Bergman","20000000","37939757","101","Romantic Comedy,Comedy,Drama,Romance","Счастливый случай"
"360","Charles Shyer","45000000","30806194","123","Romantic Comedy,Action,Comedy,Romance,Thriller","Я люблю неприятности"
"359","Darnell Martin","0","1760527","104","Comedy,Drama,Romance","А мне так нравится"
"358","John Singleton","0","38290723","128","Crime,Drama,Thriller","Bыcшее образование"
"357","Mike Newell","4400000","245700832","117","Dark Comedy,Romantic Comedy,Satire,Comedy,Drama,Romance","Четыре свадьбы и oдни похороны"
"356","Robert Zemeckis","55000000","678226465","142","Epic,Drama,Romance","Форрест Гамп"
"355","Brian Levant","46000000","341631208","91","Buddy Comedy,Slapstick,Comedy,Family,Fantasy","Флинтстоуны"
"354","Ron Shelton","0","1007583","128","Baseball,Biography,Drama,Sport","Кобб"
"353","Alex Proyas","23000000","50844565","102","Dark Fantasy,Serial Killer,Superhero,Supernatural Horror,Tragedy,Action,Crime,Drama,Fantasy,Horror","Ворон"
"352","Spike Lee","14000000","13642925","115","Comedy,Drama","Круклин"
"351","Jessie Nelson","15000000","20164171","115","Comedy,Drama,Romance","Коррина, Коррина"
"350","Joel Schumacher","45000000","117615211","119","Legal Thriller,Crime,Drama,Mystery,Thriller","Клиент"
"349","Phillip Noyce","62000000","215887717","141","Conspiracy Thriller,Political Thriller,Spy,Action,Crime,Drama,Thriller","Прямая и явная угроза"
"348","Woody Allen","20000000","13383747","98","Comedy,Crime","Пули над Бродвеем"
"347","Roman Polanski","5000000","1862805","139","Dark Romance,Erotic Thriller,Drama,Romance,Thriller","Горькая луна"
"346","Iain Softley","0","4708451","100","Biography,Drama,Music,Romance","Битлз: Четыре плюс один (Пятый в квартете)"
"345","Stephan Elliott","0","11301344","104","Dark Comedy,Road Trip,Comedy,Music","Приключения Присциллы, королевы пустыни"
"344","Tom Shadyac","15000000","107217396","86","Bumbling Detective,Farce,Slapstick,Comedy","Эйс Вентура: Розыск домашних животных"
"343","Melanie Mayron","6500000","9685976","94","Comedy,Drama,Family","Веселые няньки"
"342","P.J. Hogan","9000000","15489542","106","Comedy,Drama","Свадьба Мюриэл"
"341","Mina Shum","0","759393","87","Drama,Romance","Двойная радость"
"340","Jon Avnet","0","16928556","126","Drama,History,War","Война"
"339","Jon Turteltaub","17000000","182057016","103","Feel-Good Romance,Holiday Comedy,Holiday Romance,Romantic Comedy,Comedy,Drama,Holiday,Romance","Пока ты спал"
"338","Brett Leonard","30000000","24047675","106","Artificial Intelligence,Cyber Thriller,Cyberpunk,Action,Crime,Sci-Fi,Thriller","Виpтуозность"
"337","Lasse Hallström","11000000","10032765","118","Coming-of-Age,Teen Drama,Tragedy,Drama","Что гложет Гилберта Грейпа"
"336","Preston A. Whitmore II","15000000","6014341","88","Action,Drama,War","Ходячие мертвецы"
"335","Steven Soderbergh","6500000","536023","99","Crime,Thriller","Там внутри"
"334","Louis Malle","0","1746050","119","Comedy,Drama,Romance","Ваня с 42-й улицы"
"333","Peter Segal","20000000","32679899","97","Buddy Comedy,Quest,Road Trip,Slapstick,Urban Adventure,Adventure,Comedy","Увалень Томми"
"332","John Carpenter","22000000","9418365","98","Horror,Sci-Fi,Thriller","Деревня проклятых"
"331","Brian Gilbert","0","538534","125","Docudrama,Period Drama,Tragic Romance,Biography,Drama,Romance","Том и Вив"
"330","Rusty Cundieff","6000000","11837928","98","Crime,Drama,Horror,Thriller","Истории из морга"
"329","David Carson","35000000","118071125","118","Space Sci-Fi,Action,Adventure,Mystery,Sci-Fi,Thriller","Звездный путь 7: Поколения"
"328","Ernest R. Dickerson","13000000","21089146","92","Zombie Horror,Action,Fantasy,Horror,Thriller","Байки из склепа: Демон ночи"
"327","Rachel Talalay","25000000","4064495","104","Dark Comedy,Dystopian Sci-Fi,Parody,Superhero,Action,Comedy,Sci-Fi","Танкистка"
"326","Yimou Zhang","0","2332728","133","Epic,Drama,War","Жить"
"325","Kelly Makin","0","4686937","91","Teen Comedy,Adventure,Comedy","Большое путешествие"
"324","Geoff Burton,Kevin Dowling","3465000","766464","100","Comedy,Drama","Чего мы стоим в жизни"
"322","George Huang","700000","382928","93","Dark Comedy,Satire,Showbiz Drama,Comedy,Crime","Среди акул"
"321","Tomás Gutiérrez Alea,Juan Carlos Tabío","0","2087569","108","Comedy,Drama,Romance","Клубника и шоколад"
"320","Scott McGehee,David Siegel","0","102780","96","Drama,Thriller","Швы"
"319","Danny Boyle","2500000","8418797","89","Dark Comedy,Crime,Drama,Thriller","Неглубокая могила"
"318","Frank Darabont","25000000","29332133","142","Epic,Period Drama,Prison Drama,Drama","Побег из Шоушенка"
"317","John Pasquin","22000000","190539357","97","Body Swap Comedy,High-Concept Comedy,Holiday Comedy,Holiday Family,Slapstick,Comedy,Drama,Family,Fantasy,Holiday","Санта Клаус"
"316","Roland Emmerich","55000000","196567262","116","Desert Adventure,Space Sci-Fi,Action,Adventure,Sci-Fi","Звёздные врата"
"315","Luis Llosa","45000000","170362582","110","Action,Drama,Thriller","Специалист"
"314","John Sayles","3000000","6159269","103","Fairy Tale,Period Drama,Supernatural Fantasy,Drama,Family,Fantasy,Mystery","Тайна острова Роан-Иниш"
"313","Richard Rich","45000000","9771658","93","Fairy Tale,Quest,Adventure,Animation,Comedy,Family,Fantasy,Musical,Romance","Принцесса Лебедь"
"312","Harold Ramis","0","912082","95","Comedy,Drama","Стюарт спасает свою семью"
"311","George Mihalka","2500000","0","94","Drama,Horror,Thriller","Родственный страх"
"310","Fred Gerber","0","0","85","Slapstick,Comedy,Drama,Family","Ребёнок напрокат"
"308","Krzysztof Kieslowski","0","1273978","92","Dark Comedy,Psychological Drama,Satire,Tragic Romance,Comedy,Drama,Romance","Три цвета: Белый"
"307","Krzysztof Kieslowski","0","1528454","98","Dark Romance,Psychological Drama,Tragedy,Drama,Music,Mystery,Romance","Три цвета: Синий"
"306","Krzysztof Kieslowski","0","3641980","99","Dark Romance,Psychological Drama,Tragedy,Drama,Mystery,Romance","Три цвета: Красный"
"305","Robert Altman","18000000","11300653","133","Parody,Satire,Comedy,Drama","Высокая мода"
"304","Peter Yates","22000000","12096881","108","Comedy,Drama","Соседи по комнате"
"303","Sam Raimi","32000000","18636537","108","Action,Drama,Romance,Thriller,Western","Быстрый и мёртвый"
"302","Patrice Chéreau","42000000","1318578","161","Costume Drama,Dark Romance,Historical Epic,Period Drama,Tragedy,Tragic Romance,Biography,Drama,History,Romance","Королева Марго"
"301","Kayo Hatta","0","1238905","94","Drama,Romance","Невеста по фотографии"
"300","Robert Redford","31000000","24822619","133","Biography,Drama,History","Телевикторина"
"299","Antonia Bird","0","4165845","105","Drama,Romance","Священник"
